prescriber_id,entity_id_truth,period_end_date,product_id
RXD001815,HCP001815,2024-03-15,PRD007
RXD001815,HCP001815,2024-03-29,PRD001
RXD001815,HCP001815,2024-03-29,PRD002
RXD001815,HCP001815,2024-03-29,PRD003
RXD001815,HCP001815,2024-03-29,PRD005
RXD001815,HCP001815,2024-03-29,PRD007
RXD001818,HCP001818,2024-01-05,PRD001
RXD001818,HCP001818,2024-01-05,PRD003
RXD001818,HCP001818,2024-01-05,PRD004
RXD001818,HCP001818,2024-01-05,PRD005
RXD001818,HCP001818,2024-01-05,PRD007
RXD001818,HCP001818,2024-01-19,PRD001
RXD001818,HCP001818,2024-01-19,PRD003
RXD001818,HCP001818,2024-01-19,PRD004
RXD001818,HCP001818,2024-01-19,PRD005
RXD001818,HCP001818,2024-01-19,PRD007
RXD001818,HCP001818,2024-02-02,PRD001
RXD001818,HCP001818,2024-02-02,PRD003
RXD001818,HCP001818,2024-02-02,PRD004
RXD001818,HCP001818,2024-02-02,PRD005
UNK579246,HCP001818,2024-02-02,PRD007
RXD001818,HCP001818,2024-02-16,PRD001
RXD001818,HCP001818,2024-02-16,PRD003
RXD001818,HCP001818,2024-02-16,PRD004
RXD001818,HCP001818,2024-02-16,PRD005
RXD001818,HCP001818,2024-02-16,PRD007
RXD001818,HCP001818,2024-03-01,PRD001
RXD001818,HCP001818,2024-03-01,PRD003
RXD001818,HCP001818,2024-03-01,PRD004
RXD001818,HCP001818,2024-03-01,PRD005
RXD001818,HCP001818,2024-03-01,PRD007
RXD001818,HCP001818,2024-03-15,PRD001
RXD001818,HCP001818,2024-03-15,PRD003
RXD001818,HCP001818,2024-03-15,PRD004
RXD001818,HCP001818,2024-03-15,PRD005
RXD001818,HCP001818,2024-03-15,PRD007
RXD001818,HCP001818,2024-03-29,PRD001
RXD001818,HCP001818,2024-03-29,PRD003
RXD001818,HCP001818,2024-03-29,PRD004
RXD001818,HCP001818,2024-03-29,PRD005
RXD001818,HCP001818,2024-03-29,PRD007
RXD001819,HCP001819,2024-01-05,PRD002
RXD001819,HCP001819,2024-01-05,PRD003
RXD001819,HCP001819,2024-01-05,PRD004
RXD001819,HCP001819,2024-01-05,PRD005
RXD001819,HCP001819,2024-01-05,PRD007
RXD001819,HCP001819,2024-01-19,PRD001
UNK278640,HCP001819,2024-01-19,PRD002
RXD001819,HCP001819,2024-01-19,PRD003
RXD001819,HCP001819,2024-01-19,PRD004
RXD001819,HCP001819,2024-01-19,PRD005
RXD001819,HCP001819,2024-01-19,PRD007
RXD001819,HCP001819,2024-02-02,PRD001
RXD001819,HCP001819,2024-02-02,PRD002
RXD001819,HCP001819,2024-02-02,PRD003
RXD001819,HCP001819,2024-02-02,PRD004
RXD001819,HCP001819,2024-02-02,PRD005
RXD001819,HCP001819,2024-02-02,PRD007
RXD001819,HCP001819,2024-02-16,PRD001
RXD001819,HCP001819,2024-02-16,PRD002
RXD001819,HCP001819,2024-02-16,PRD003
RXD001819,HCP001819,2024-02-16,PRD004
RXD001819,HCP001819,2024-02-16,PRD005
RXD001819,HCP001819,2024-02-16,PRD007
RXD001819,HCP001819,2024-03-01,PRD001
RXD001819,HCP001819,2024-03-01,PRD002
RXD001819,HCP001819,2024-03-01,PRD003
RXD001819,HCP001819,2024-03-01,PRD004
UNK032744,HCP001819,2024-03-01,PRD005
RXD001819,HCP001819,2024-03-01,PRD007
RXD001819,HCP001819,2024-03-15,PRD001
RXD001819,HCP001819,2024-03-15,PRD002
RXD001819,HCP001819,2024-03-15,PRD003
RXD001819,HCP001819,2024-03-15,PRD004
RXD001819,HCP001819,2024-03-15,PRD005
RXD001819,HCP001819,2024-03-15,PRD007
RXD001819,HCP001819,2024-03-29,PRD001
RXD001819,HCP001819,2024-03-29,PRD002
RXD001819,HCP001819,2024-03-29,PRD003
RXD001819,HCP001819,2024-03-29,PRD004
RXD001819,HCP001819,2024-03-29,PRD005
RXD001819,HCP001819,2024-03-29,PRD007
RXD001820,HCP001820,2024-01-05,PRD001
RXD001820,HCP001820,2024-01-05,PRD002
RXD001820,HCP001820,2024-01-05,PRD003
RXD001820,HCP001820,2024-01-05,PRD004
RXD001820,HCP001820,2024-01-05,PRD005
RXD001820,HCP001820,2024-01-05,PRD007
RXD001820,HCP001820,2024-01-19,PRD001
RXD001820,HCP001820,2024-01-19,PRD002
RXD001820,HCP001820,2024-01-19,PRD003
RXD001820,HCP001820,2024-01-19,PRD004
RXD001820,HCP001820,2024-01-19,PRD005
RXD001820,HCP001820,2024-01-19,PRD007
RXD001820,HCP001820,2024-02-02,PRD001
UNK540236,HCP001820,2024-02-02,PRD002
RXD001820,HCP001820,2024-02-02,PRD003
RXD001820,HCP001820,2024-02-02,PRD004
RXD001820,HCP001820,2024-02-02,PRD005
RXD001820,HCP001820,2024-02-02,PRD007
RXD001820,HCP001820,2024-02-16,PRD001
RXD001820,HCP001820,2024-02-16,PRD002
RXD001820,HCP001820,2024-02-16,PRD003
RXD001820,HCP001820,2024-02-16,PRD004
UNK438461,HCP001820,2024-02-16,PRD005
RXD001820,HCP001820,2024-02-16,PRD007
RXD001820,HCP001820,2024-03-01,PRD001
RXD001820,HCP001820,2024-03-01,PRD002
UNK002346,HCP001820,2024-03-01,PRD003
UNK105561,HCP001820,2024-03-01,PRD004
RXD001820,HCP001820,2024-03-01,PRD005
RXD001820,HCP001820,2024-03-01,PRD007
RXD001820,HCP001820,2024-03-15,PRD001
RXD001820,HCP001820,2024-03-15,PRD002
RXD001820,HCP001820,2024-03-15,PRD003
RXD001820,HCP001820,2024-03-15,PRD004
RXD001820,HCP001820,2024-03-15,PRD005
RXD001820,HCP001820,2024-03-15,PRD007
RXD001820,HCP001820,2024-03-29,PRD001
RXD001820,HCP001820,2024-03-29,PRD002
RXD001820,HCP001820,2024-03-29,PRD003
RXD001820,HCP001820,2024-03-29,PRD004
RXD001820,HCP001820,2024-03-29,PRD005
RXD001820,HCP001820,2024-03-29,PRD007
RXD001821,HCP001821,2024-01-05,PRD002
RXD001821,HCP001821,2024-01-05,PRD003
RXD001821,HCP001821,2024-01-05,PRD004
RXD001821,HCP001821,2024-01-05,PRD005
RXD001821,HCP001821,2024-01-19,PRD002
RXD001821,HCP001821,2024-01-19,PRD003
RXD001821,HCP001821,2024-01-19,PRD004
RXD001821,HCP001821,2024-01-19,PRD005
RXD001821,HCP001821,2024-02-02,PRD001
RXD001821,HCP001821,2024-02-02,PRD002
RXD001821,HCP001821,2024-02-02,PRD003
RXD001821,HCP001821,2024-02-02,PRD004
RXD001821,HCP001821,2024-02-02,PRD005
RXD001821,HCP001821,2024-02-16,PRD001
RXD001821,HCP001821,2024-02-16,PRD002
RXD001821,HCP001821,2024-02-16,PRD003
RXD001821,HCP001821,2024-02-16,PRD004
RXD001821,HCP001821,2024-02-16,PRD005
RXD001821,HCP001821,2024-03-01,PRD001
RXD001821,HCP001821,2024-03-01,PRD002
RXD001821,HCP001821,2024-03-01,PRD003
RXD001821,HCP001821,2024-03-01,PRD004
RXD001821,HCP001821,2024-03-01,PRD005
RXD001821,HCP001821,2024-03-15,PRD001
RXD001821,HCP001821,2024-03-15,PRD002
RXD001821,HCP001821,2024-03-15,PRD003
RXD001821,HCP001821,2024-03-15,PRD004
RXD001821,HCP001821,2024-03-15,PRD005
UNK916130,HCP001821,2024-03-29,PRD001
RXD001821,HCP001821,2024-03-29,PRD002
UNK680171,HCP001821,2024-03-29,PRD003
RXD001821,HCP001821,2024-03-29,PRD004
RXD001821,HCP001821,2024-03-29,PRD005
RXD001831,HCP001831,2024-01-05,PRD002
RXD001831,HCP001831,2024-01-05,PRD003
RXD001831,HCP001831,2024-01-05,PRD004
RXD001831,HCP001831,2024-01-05,PRD005
RXD001831,HCP001831,2024-01-05,PRD007
RXD001831,HCP001831,2024-01-19,PRD002
UNK947124,HCP001831,2024-01-19,PRD003
RXD001831,HCP001831,2024-01-19,PRD004
RXD001831,HCP001831,2024-01-19,PRD005
RXD001831,HCP001831,2024-01-19,PRD007
RXD001831,HCP001831,2024-02-02,PRD002
RXD001831,HCP001831,2024-02-02,PRD003
RXD001831,HCP001831,2024-02-02,PRD004
RXD001831,HCP001831,2024-02-02,PRD005
RXD001831,HCP001831,2024-02-02,PRD007
RXD001831,HCP001831,2024-02-16,PRD002
RXD001831,HCP001831,2024-02-16,PRD003
RXD001831,HCP001831,2024-02-16,PRD004
RXD001831,HCP001831,2024-02-16,PRD005
RXD001831,HCP001831,2024-02-16,PRD007
RXD001831,HCP001831,2024-03-01,PRD002
RXD001831,HCP001831,2024-03-01,PRD003
RXD001831,HCP001831,2024-03-01,PRD004
RXD001831,HCP001831,2024-03-01,PRD005
RXD001831,HCP001831,2024-03-01,PRD007
RXD001831,HCP001831,2024-03-15,PRD002
RXD001831,HCP001831,2024-03-15,PRD003
RXD001831,HCP001831,2024-03-15,PRD004
RXD001831,HCP001831,2024-03-15,PRD005
RXD001831,HCP001831,2024-03-15,PRD007
RXD001831,HCP001831,2024-03-29,PRD002
RXD001831,HCP001831,2024-03-29,PRD003
RXD001831,HCP001831,2024-03-29,PRD004
RXD001831,HCP001831,2024-03-29,PRD005
RXD001831,HCP001831,2024-03-29,PRD007
RXD001835,HCP001835,2024-01-05,PRD001
RXD001835,HCP001835,2024-01-05,PRD002
RXD001835,HCP001835,2024-01-05,PRD003
RXD001835,HCP001835,2024-01-05,PRD004
RXD001835,HCP001835,2024-01-05,PRD005
RXD001835,HCP001835,2024-01-05,PRD007
RXD001835,HCP001835,2024-01-19,PRD001
RXD001835,HCP001835,2024-01-19,PRD002
RXD001835,HCP001835,2024-01-19,PRD003
RXD001835,HCP001835,2024-01-19,PRD004
RXD001835,HCP001835,2024-01-19,PRD005
RXD001835,HCP001835,2024-01-19,PRD007
UNK716829,HCP001835,2024-02-02,PRD001
RXD001835,HCP001835,2024-02-02,PRD002
RXD001835,HCP001835,2024-02-02,PRD003
RXD001835,HCP001835,2024-02-02,PRD004
RXD001835,HCP001835,2024-02-02,PRD005
RXD001835,HCP001835,2024-02-02,PRD007
RXD001835,HCP001835,2024-02-16,PRD001
RXD001835,HCP001835,2024-02-16,PRD002
RXD001835,HCP001835,2024-02-16,PRD003
RXD001835,HCP001835,2024-02-16,PRD004
RXD001835,HCP001835,2024-02-16,PRD005
RXD001835,HCP001835,2024-02-16,PRD007
RXD001835,HCP001835,2024-03-01,PRD001
RXD001835,HCP001835,2024-03-01,PRD002
RXD001835,HCP001835,2024-03-01,PRD003
RXD001835,HCP001835,2024-03-01,PRD004
UNK172718,HCP001835,2024-03-01,PRD005
RXD001835,HCP001835,2024-03-01,PRD007
RXD001835,HCP001835,2024-03-15,PRD001
RXD001835,HCP001835,2024-03-15,PRD002
RXD001835,HCP001835,2024-03-15,PRD003
RXD001835,HCP001835,2024-03-15,PRD004
RXD001835,HCP001835,2024-03-15,PRD005
RXD001835,HCP001835,2024-03-15,PRD007
RXD001835,HCP001835,2024-03-29,PRD001
RXD001835,HCP001835,2024-03-29,PRD002
RXD001835,HCP001835,2024-03-29,PRD003
UNK191706,HCP001835,2024-03-29,PRD004
RXD001835,HCP001835,2024-03-29,PRD005
RXD001835,HCP001835,2024-03-29,PRD007
RXD001836,HCP001836,2024-01-05,PRD001
RXD001836,HCP001836,2024-01-05,PRD002
RXD001836,HCP001836,2024-01-05,PRD003
RXD001836,HCP001836,2024-01-05,PRD004
RXD001836,HCP001836,2024-01-05,PRD005
RXD001836,HCP001836,2024-01-05,PRD007
RXD001836,HCP001836,2024-01-19,PRD001
RXD001836,HCP001836,2024-01-19,PRD002
RXD001836,HCP001836,2024-01-19,PRD003
RXD001836,HCP001836,2024-01-19,PRD004
RXD001836,HCP001836,2024-01-19,PRD005
RXD001836,HCP001836,2024-01-19,PRD007
RXD001836,HCP001836,2024-02-02,PRD001
RXD001836,HCP001836,2024-02-02,PRD002
RXD001836,HCP001836,2024-02-02,PRD003
RXD001836,HCP001836,2024-02-02,PRD004
RXD001836,HCP001836,2024-02-02,PRD005
RXD001836,HCP001836,2024-02-02,PRD007
RXD001836,HCP001836,2024-02-16,PRD001
RXD001836,HCP001836,2024-02-16,PRD002
RXD001836,HCP001836,2024-02-16,PRD003
RXD001836,HCP001836,2024-02-16,PRD004
RXD001836,HCP001836,2024-02-16,PRD005
RXD001836,HCP001836,2024-02-16,PRD007
RXD001836,HCP001836,2024-03-01,PRD001
RXD001836,HCP001836,2024-03-01,PRD002
UNK075300,HCP001836,2024-03-01,PRD003
RXD001836,HCP001836,2024-03-01,PRD004
RXD001836,HCP001836,2024-03-01,PRD005
RXD001836,HCP001836,2024-03-01,PRD007
RXD001836,HCP001836,2024-03-15,PRD001
RXD001836,HCP001836,2024-03-15,PRD002
RXD001836,HCP001836,2024-03-15,PRD003
RXD001836,HCP001836,2024-03-15,PRD004
RXD001836,HCP001836,2024-03-15,PRD005
RXD001836,HCP001836,2024-03-15,PRD007
RXD001836,HCP001836,2024-03-29,PRD001
RXD001836,HCP001836,2024-03-29,PRD002
RXD001836,HCP001836,2024-03-29,PRD003
RXD001836,HCP001836,2024-03-29,PRD004
RXD001836,HCP001836,2024-03-29,PRD005
RXD001836,HCP001836,2024-03-29,PRD007
RXD001840,HCP001840,2024-01-05,PRD002
RXD001840,HCP001840,2024-01-05,PRD003
RXD001840,HCP001840,2024-01-05,PRD004
RXD001840,HCP001840,2024-01-05,PRD005
RXD001840,HCP001840,2024-01-05,PRD007
RXD001840,HCP001840,2024-01-19,PRD002
RXD001840,HCP001840,2024-01-19,PRD003
RXD001840,HCP001840,2024-01-19,PRD004
RXD001840,HCP001840,2024-01-19,PRD005
RXD001840,HCP001840,2024-01-19,PRD007
RXD001840,HCP001840,2024-02-02,PRD002
RXD001840,HCP001840,2024-02-02,PRD003
RXD001840,HCP001840,2024-02-02,PRD004
RXD001840,HCP001840,2024-02-02,PRD005
RXD001840,HCP001840,2024-02-02,PRD007
RXD001840,HCP001840,2024-02-16,PRD002
RXD001840,HCP001840,2024-02-16,PRD003
RXD001840,HCP001840,2024-02-16,PRD004
RXD001840,HCP001840,2024-02-16,PRD005
RXD001840,HCP001840,2024-02-16,PRD007
RXD001840,HCP001840,2024-03-01,PRD002
RXD001840,HCP001840,2024-03-01,PRD003
RXD001840,HCP001840,2024-03-01,PRD004
RXD001840,HCP001840,2024-03-01,PRD005
RXD001840,HCP001840,2024-03-01,PRD007
RXD001840,HCP001840,2024-03-15,PRD002
RXD001840,HCP001840,2024-03-15,PRD003
RXD001840,HCP001840,2024-03-15,PRD004
RXD001840,HCP001840,2024-03-15,PRD005
RXD001840,HCP001840,2024-03-15,PRD007
RXD001840,HCP001840,2024-03-29,PRD002
RXD001840,HCP001840,2024-03-29,PRD003
RXD001840,HCP001840,2024-03-29,PRD004
RXD001840,HCP001840,2024-03-29,PRD005
RXD001840,HCP001840,2024-03-29,PRD007
RXD001844,HCP001844,2024-01-05,PRD002
RXD001844,HCP001844,2024-01-05,PRD003
RXD001844,HCP001844,2024-01-05,PRD004
RXD001844,HCP001844,2024-01-05,PRD005
RXD001844,HCP001844,2024-01-05,PRD007
RXD001844,HCP001844,2024-01-19,PRD002
RXD001844,HCP001844,2024-01-19,PRD003
RXD001844,HCP001844,2024-01-19,PRD004
RXD001844,HCP001844,2024-01-19,PRD005
RXD001844,HCP001844,2024-01-19,PRD007
RXD001844,HCP001844,2024-02-02,PRD001
RXD001844,HCP001844,2024-02-02,PRD002
RXD001844,HCP001844,2024-02-02,PRD003
RXD001844,HCP001844,2024-02-02,PRD004
RXD001844,HCP001844,2024-02-02,PRD005
RXD001844,HCP001844,2024-02-02,PRD007
RXD001844,HCP001844,2024-02-16,PRD001
RXD001844,HCP001844,2024-02-16,PRD002
RXD001844,HCP001844,2024-02-16,PRD003
RXD001844,HCP001844,2024-02-16,PRD004
RXD001844,HCP001844,2024-02-16,PRD005
RXD001844,HCP001844,2024-02-16,PRD007
RXD001844,HCP001844,2024-03-01,PRD001
RXD001844,HCP001844,2024-03-01,PRD002
RXD001844,HCP001844,2024-03-01,PRD003
RXD001844,HCP001844,2024-03-01,PRD004
RXD001844,HCP001844,2024-03-01,PRD005
RXD001844,HCP001844,2024-03-01,PRD007
RXD001844,HCP001844,2024-03-15,PRD001
RXD001844,HCP001844,2024-03-15,PRD002
RXD001844,HCP001844,2024-03-15,PRD003
RXD001844,HCP001844,2024-03-15,PRD004
RXD001844,HCP001844,2024-03-15,PRD005
RXD001844,HCP001844,2024-03-15,PRD007
RXD001844,HCP001844,2024-03-29,PRD001
RXD001844,HCP001844,2024-03-29,PRD002
RXD001844,HCP001844,2024-03-29,PRD003
RXD001844,HCP001844,2024-03-29,PRD004
RXD001844,HCP001844,2024-03-29,PRD005
RXD001844,HCP001844,2024-03-29,PRD007
RXD001856,HCP001856,2024-01-05,PRD001
RXD001856,HCP001856,2024-01-05,PRD002
RXD001856,HCP001856,2024-01-05,PRD003
RXD001856,HCP001856,2024-01-05,PRD004
RXD001856,HCP001856,2024-01-05,PRD005
RXD001856,HCP001856,2024-01-05,PRD007
RXD001856,HCP001856,2024-01-19,PRD001
RXD001856,HCP001856,2024-01-19,PRD002
RXD001856,HCP001856,2024-01-19,PRD003
RXD001856,HCP001856,2024-01-19,PRD004
RXD001856,HCP001856,2024-01-19,PRD005
RXD001856,HCP001856,2024-01-19,PRD007
RXD001856,HCP001856,2024-02-02,PRD001
RXD001856,HCP001856,2024-02-02,PRD002
RXD001856,HCP001856,2024-02-02,PRD003
RXD001856,HCP001856,2024-02-02,PRD004
RXD001856,HCP001856,2024-02-02,PRD005
RXD001856,HCP001856,2024-02-02,PRD007
RXD001856,HCP001856,2024-02-16,PRD001
UNK870564,HCP001856,2024-02-16,PRD002
RXD001856,HCP001856,2024-02-16,PRD003
RXD001856,HCP001856,2024-02-16,PRD004
RXD001856,HCP001856,2024-02-16,PRD005
RXD001856,HCP001856,2024-02-16,PRD007
RXD001856,HCP001856,2024-03-01,PRD001
RXD001856,HCP001856,2024-03-01,PRD002
RXD001856,HCP001856,2024-03-01,PRD003
RXD001856,HCP001856,2024-03-01,PRD004
RXD001856,HCP001856,2024-03-01,PRD005
RXD001856,HCP001856,2024-03-01,PRD007
UNK356501,HCP001856,2024-03-15,PRD001
RXD001856,HCP001856,2024-03-15,PRD002
RXD001856,HCP001856,2024-03-15,PRD003
RXD001856,HCP001856,2024-03-15,PRD004
RXD001856,HCP001856,2024-03-15,PRD005
RXD001856,HCP001856,2024-03-15,PRD007
RXD001856,HCP001856,2024-03-29,PRD001
RXD001856,HCP001856,2024-03-29,PRD002
RXD001856,HCP001856,2024-03-29,PRD003
RXD001856,HCP001856,2024-03-29,PRD004
RXD001856,HCP001856,2024-03-29,PRD005
RXD001856,HCP001856,2024-03-29,PRD007
RXD001859,HCP001859,2024-01-05,PRD001
RXD001859,HCP001859,2024-01-05,PRD002
RXD001859,HCP001859,2024-01-05,PRD003
RXD001859,HCP001859,2024-01-05,PRD004
RXD001859,HCP001859,2024-01-05,PRD005
RXD001859,HCP001859,2024-01-05,PRD007
RXD001859,HCP001859,2024-01-19,PRD001
RXD001859,HCP001859,2024-01-19,PRD002
RXD001859,HCP001859,2024-01-19,PRD003
UNK651895,HCP001859,2024-01-19,PRD004
RXD001859,HCP001859,2024-01-19,PRD005
RXD001859,HCP001859,2024-01-19,PRD007
RXD001859,HCP001859,2024-02-02,PRD001
RXD001859,HCP001859,2024-02-02,PRD002
RXD001859,HCP001859,2024-02-02,PRD003
RXD001859,HCP001859,2024-02-02,PRD004
RXD001859,HCP001859,2024-02-02,PRD005
RXD001859,HCP001859,2024-02-02,PRD007
RXD001859,HCP001859,2024-02-16,PRD001
RXD001859,HCP001859,2024-02-16,PRD002
RXD001859,HCP001859,2024-02-16,PRD003
RXD001859,HCP001859,2024-02-16,PRD004
RXD001859,HCP001859,2024-02-16,PRD005
RXD001859,HCP001859,2024-02-16,PRD007
RXD001859,HCP001859,2024-03-01,PRD001
RXD001859,HCP001859,2024-03-01,PRD002
UNK126750,HCP001859,2024-03-01,PRD003
UNK085816,HCP001859,2024-03-01,PRD004
RXD001859,HCP001859,2024-03-01,PRD005
RXD001859,HCP001859,2024-03-01,PRD007
RXD001859,HCP001859,2024-03-15,PRD001
RXD001859,HCP001859,2024-03-15,PRD002
RXD001859,HCP001859,2024-03-15,PRD003
RXD001859,HCP001859,2024-03-15,PRD004
RXD001859,HCP001859,2024-03-15,PRD005
RXD001859,HCP001859,2024-03-15,PRD007
RXD001859,HCP001859,2024-03-29,PRD001
RXD001859,HCP001859,2024-03-29,PRD002
RXD001859,HCP001859,2024-03-29,PRD003
RXD001859,HCP001859,2024-03-29,PRD004
RXD001859,HCP001859,2024-03-29,PRD005
RXD001859,HCP001859,2024-03-29,PRD007
RXD001862,HCP001862,2024-01-05,PRD001
RXD001862,HCP001862,2024-01-05,PRD002
RXD001862,HCP001862,2024-01-05,PRD003
RXD001862,HCP001862,2024-01-05,PRD004
RXD001862,HCP001862,2024-01-05,PRD005
RXD001862,HCP001862,2024-01-05,PRD007
RXD001862,HCP001862,2024-01-19,PRD001
RXD001862,HCP001862,2024-01-19,PRD002
RXD001862,HCP001862,2024-01-19,PRD003
RXD001862,HCP001862,2024-01-19,PRD004
RXD001862,HCP001862,2024-01-19,PRD005
RXD001862,HCP001862,2024-01-19,PRD007
RXD001862,HCP001862,2024-02-02,PRD001
RXD001862,HCP001862,2024-02-02,PRD002
RXD001862,HCP001862,2024-02-02,PRD003
RXD001862,HCP001862,2024-02-02,PRD004
RXD001862,HCP001862,2024-02-02,PRD005
RXD001862,HCP001862,2024-02-02,PRD007
UNK812143,HCP001862,2024-02-16,PRD001
RXD001862,HCP001862,2024-02-16,PRD002
RXD001862,HCP001862,2024-02-16,PRD003
RXD001862,HCP001862,2024-02-16,PRD004
RXD001862,HCP001862,2024-02-16,PRD005
RXD001862,HCP001862,2024-02-16,PRD007
RXD001862,HCP001862,2024-03-01,PRD001
RXD001862,HCP001862,2024-03-01,PRD002
RXD001862,HCP001862,2024-03-01,PRD003
RXD001862,HCP001862,2024-03-01,PRD004
RXD001862,HCP001862,2024-03-01,PRD005
RXD001862,HCP001862,2024-03-01,PRD007
RXD001862,HCP001862,2024-03-15,PRD001
RXD001862,HCP001862,2024-03-15,PRD002
RXD001862,HCP001862,2024-03-15,PRD003
RXD001862,HCP001862,2024-03-15,PRD004
RXD001862,HCP001862,2024-03-15,PRD005
RXD001862,HCP001862,2024-03-15,PRD007
RXD001862,HCP001862,2024-03-29,PRD001
RXD001862,HCP001862,2024-03-29,PRD002
UNK221670,HCP001862,2024-03-29,PRD003
RXD001862,HCP001862,2024-03-29,PRD004
RXD001862,HCP001862,2024-03-29,PRD005
RXD001862,HCP001862,2024-03-29,PRD007
UNK658291,HCP001870,2024-01-05,PRD002
RXD001870,HCP001870,2024-01-05,PRD003
RXD001870,HCP001870,2024-01-05,PRD004
RXD001870,HCP001870,2024-01-05,PRD005
RXD001870,HCP001870,2024-01-19,PRD001
RXD001870,HCP001870,2024-01-19,PRD002
RXD001870,HCP001870,2024-01-19,PRD003
RXD001870,HCP001870,2024-01-19,PRD004
RXD001870,HCP001870,2024-01-19,PRD005
RXD001870,HCP001870,2024-02-02,PRD001
RXD001870,HCP001870,2024-02-02,PRD002
RXD001870,HCP001870,2024-02-02,PRD003
UNK889011,HCP001870,2024-02-02,PRD004
RXD001870,HCP001870,2024-02-02,PRD005
RXD001870,HCP001870,2024-02-16,PRD001
RXD001870,HCP001870,2024-02-16,PRD002
RXD001870,HCP001870,2024-02-16,PRD003
RXD001870,HCP001870,2024-02-16,PRD004
RXD001870,HCP001870,2024-02-16,PRD005
UNK125642,HCP001870,2024-03-01,PRD001
UNK230616,HCP001870,2024-03-01,PRD002
RXD001870,HCP001870,2024-03-01,PRD003
RXD001870,HCP001870,2024-03-01,PRD004
RXD001870,HCP001870,2024-03-01,PRD005
RXD001870,HCP001870,2024-03-15,PRD001
RXD001870,HCP001870,2024-03-15,PRD002
RXD001870,HCP001870,2024-03-15,PRD003
RXD001870,HCP001870,2024-03-15,PRD004
RXD001870,HCP001870,2024-03-15,PRD005
RXD001870,HCP001870,2024-03-29,PRD001
RXD001870,HCP001870,2024-03-29,PRD002
RXD001870,HCP001870,2024-03-29,PRD003
UNK143744,HCP001870,2024-03-29,PRD004
RXD001870,HCP001870,2024-03-29,PRD005
RXD001872,HCP001872,2024-01-05,PRD001
RXD001872,HCP001872,2024-01-05,PRD002
RXD001872,HCP001872,2024-01-05,PRD003
RXD001872,HCP001872,2024-01-05,PRD004
UNK960339,HCP001872,2024-01-05,PRD005
RXD001872,HCP001872,2024-01-05,PRD007
RXD001872,HCP001872,2024-01-19,PRD001
RXD001872,HCP001872,2024-01-19,PRD002
RXD001872,HCP001872,2024-01-19,PRD003
RXD001872,HCP001872,2024-01-19,PRD004
UNK239479,HCP001872,2024-01-19,PRD005
RXD001872,HCP001872,2024-01-19,PRD007
RXD001872,HCP001872,2024-02-02,PRD001
UNK707928,HCP001872,2024-02-02,PRD002
RXD001872,HCP001872,2024-02-02,PRD003
RXD001872,HCP001872,2024-02-02,PRD004
RXD001872,HCP001872,2024-02-02,PRD005
RXD001872,HCP001872,2024-02-02,PRD007
RXD001872,HCP001872,2024-02-16,PRD001
RXD001872,HCP001872,2024-02-16,PRD002
RXD001872,HCP001872,2024-02-16,PRD003
RXD001872,HCP001872,2024-02-16,PRD004
RXD001872,HCP001872,2024-02-16,PRD005
RXD001872,HCP001872,2024-02-16,PRD007
RXD001872,HCP001872,2024-03-01,PRD001
RXD001872,HCP001872,2024-03-01,PRD002
RXD001872,HCP001872,2024-03-01,PRD003
RXD001872,HCP001872,2024-03-01,PRD004
RXD001872,HCP001872,2024-03-01,PRD005
RXD001872,HCP001872,2024-03-01,PRD007
RXD001872,HCP001872,2024-03-15,PRD001
RXD001872,HCP001872,2024-03-15,PRD002
RXD001872,HCP001872,2024-03-15,PRD003
RXD001872,HCP001872,2024-03-15,PRD004
RXD001872,HCP001872,2024-03-15,PRD005
RXD001872,HCP001872,2024-03-15,PRD007
RXD001872,HCP001872,2024-03-29,PRD001
RXD001872,HCP001872,2024-03-29,PRD002
RXD001872,HCP001872,2024-03-29,PRD003
RXD001872,HCP001872,2024-03-29,PRD004
RXD001872,HCP001872,2024-03-29,PRD005
RXD001872,HCP001872,2024-03-29,PRD007
RXD001877,HCP001877,2024-01-05,PRD003
RXD001877,HCP001877,2024-01-05,PRD007
RXD001877,HCP001877,2024-01-19,PRD003
RXD001877,HCP001877,2024-01-19,PRD007
RXD001877,HCP001877,2024-02-02,PRD003
RXD001877,HCP001877,2024-02-02,PRD007
RXD001877,HCP001877,2024-02-16,PRD003
RXD001877,HCP001877,2024-02-16,PRD007
UNK424747,HCP001877,2024-03-01,PRD001
RXD001877,HCP001877,2024-03-01,PRD003
RXD001877,HCP001877,2024-03-01,PRD007
RXD001877,HCP001877,2024-03-15,PRD001
RXD001877,HCP001877,2024-03-15,PRD003
UNK111437,HCP001877,2024-03-15,PRD007
RXD001877,HCP001877,2024-03-29,PRD001
RXD001877,HCP001877,2024-03-29,PRD003
RXD001877,HCP001877,2024-03-29,PRD007
RXD001882,HCP001882,2024-01-05,PRD001
RXD001882,HCP001882,2024-01-05,PRD002
RXD001882,HCP001882,2024-01-05,PRD003
RXD001882,HCP001882,2024-01-05,PRD004
RXD001882,HCP001882,2024-01-05,PRD007
RXD001882,HCP001882,2024-01-19,PRD001
RXD001882,HCP001882,2024-01-19,PRD002
RXD001882,HCP001882,2024-01-19,PRD003
RXD001882,HCP001882,2024-01-19,PRD004
RXD001882,HCP001882,2024-01-19,PRD007
RXD001882,HCP001882,2024-02-02,PRD001
RXD001882,HCP001882,2024-02-02,PRD002
