entity_id,hco_id,is_primary,valid_from,valid_to
HCP001396,SITE00036,True,2024-01-01,9999-12-31
HCP001397,SITE00037,True,2024-01-01,9999-12-31
HCP001398,SITE00038,True,2024-01-01,9999-12-31
HCP001399,SITE00039,True,2024-01-01,9999-12-31
HCP001400,SITE00040,True,2024-01-01,9999-12-31
HCP001401,SITE00041,True,2024-01-01,9999-12-31
HCP001402,SITE00042,True,2024-01-01,9999-12-31
HCP001403,SITE00043,True,2024-01-01,9999-12-31
HCP001404,SITE00044,True,2024-01-01,9999-12-31
HCP001405,SITE00045,True,2024-01-01,9999-12-31
HCP001406,SITE00046,True,2024-01-01,9999-12-31
HCP001407,SITE00047,True,2024-01-01,9999-12-31
HCP001408,SITE00048,True,2024-01-01,9999-12-31
HCP001409,SITE00049,True,2024-01-01,9999-12-31
HCP001410,SITE00050,True,2024-01-01,9999-12-31
HCP001411,SITE00051,True,2024-01-01,9999-12-31
HCP001412,SITE00052,True,2024-01-01,9999-12-31
HCP001413,SITE00053,True,2024-01-01,9999-12-31
HCP001414,SITE00054,True,2024-01-01,9999-12-31
HCP001414,SITE00232,False,2024-01-01,9999-12-31
HCP001415,SITE00055,True,2024-01-01,9999-12-31
HCP001416,SITE00056,True,2024-01-01,9999-12-31
HCP001417,SITE00057,True,2024-01-01,9999-12-31
HCP001417,SITE00036,False,2024-01-01,9999-12-31
HCP001418,SITE00058,True,2024-01-01,9999-12-31
HCP001419,SITE00059,True,2024-01-01,9999-12-31
HCP001420,SITE00060,True,2024-01-01,9999-12-31
HCP001420,SITE00071,False,2024-01-01,9999-12-31
HCP001421,SITE00061,True,2024-01-01,9999-12-31
HCP001422,SITE00062,True,2024-01-01,9999-12-31
HCP001423,SITE00063,True,2024-01-01,9999-12-31
HCP001424,SITE00064,True,2024-01-01,9999-12-31
HCP001425,SITE00065,True,2024-01-01,9999-12-31
HCP001426,SITE00066,True,2024-01-01,9999-12-31
HCP001427,SITE00067,True,2024-01-01,9999-12-31
HCP001428,SITE00068,True,2024-01-01,9999-12-31
HCP001429,SITE00069,True,2024-01-01,9999-12-31
HCP001429,SITE00011,False,2024-01-01,9999-12-31
HCP001430,SITE00070,True,2024-01-01,9999-12-31
HCP001431,SITE00071,True,2024-01-01,9999-12-31
HCP001432,SITE00072,True,2024-01-01,9999-12-31
HCP001433,SITE00073,True,2024-01-01,9999-12-31
HCP001433,SITE00131,False,2024-01-01,9999-12-31
HCP001434,SITE00074,True,2024-01-01,9999-12-31
HCP001435,SITE00075,True,2024-01-01,9999-12-31
HCP001436,SITE00076,True,2024-01-01,9999-12-31
HCP001437,SITE00077,True,2024-01-01,9999-12-31
HCP001437,SITE00107,False,2024-01-01,9999-12-31
HCP001438,SITE00078,True,2024-01-01,9999-12-31
HCP001439,SITE00079,True,2024-01-01,9999-12-31
HCP001440,SITE00080,True,2024-01-01,9999-12-31
HCP001441,SITE00081,True,2024-01-01,9999-12-31
HCP001442,SITE00082,True,2024-01-01,9999-12-31
HCP001443,SITE00083,True,2024-01-01,9999-12-31
HCP001444,SITE00084,True,2024-01-01,9999-12-31
HCP001445,SITE00085,True,2024-01-01,9999-12-31
HCP001445,SITE00096,False,2024-01-01,9999-12-31
HCP001446,SITE00086,True,2024-01-01,9999-12-31
HCP001447,SITE00087,True,2024-01-01,9999-12-31
HCP001448,SITE00088,True,2024-01-01,9999-12-31
HCP001449,SITE00089,True,2024-01-01,9999-12-31
HCP001450,SITE00090,True,2024-01-01,9999-12-31
HCP001451,SITE00091,True,2024-01-01,9999-12-31
HCP001451,SITE00237,False,2024-01-01,9999-12-31
HCP001452,SITE00092,True,2024-01-01,9999-12-31
HCP001453,SITE00093,True,2024-01-01,9999-12-31
HCP001454,SITE00094,True,2024-01-01,9999-12-31
HCP001455,SITE00095,True,2024-01-01,9999-12-31
HCP001456,SITE00096,True,2024-01-01,9999-12-31
HCP001457,SITE00097,True,2024-01-01,9999-12-31
HCP001457,SITE00296,False,2024-01-01,9999-12-31
HCP001458,SITE00098,True,2024-01-01,9999-12-31
HCP001459,SITE00099,True,2024-01-01,9999-12-31
HCP001460,SITE00100,True,2024-01-01,9999-12-31
HCP001461,SITE00101,True,2024-01-01,9999-12-31
HCP001462,SITE00102,True,2024-01-01,9999-12-31
HCP001463,SITE00103,True,2024-01-01,9999-12-31
HCP001464,SITE00104,True,2024-01-01,9999-12-31
HCP001465,SITE00105,True,2024-01-01,9999-12-31
HCP001466,SITE00106,True,2024-01-01,9999-12-31
HCP001467,SITE00107,True,2024-01-01,9999-12-31
HCP001467,SITE00121,False,2024-01-01,9999-12-31
HCP001468,SITE00108,True,2024-01-01,9999-12-31
HCP001469,SITE00109,True,2024-01-01,9999-12-31
HCP001470,SITE00110,True,2024-01-01,9999-12-31
HCP001471,SITE00111,True,2024-01-01,9999-12-31
HCP001472,SITE00112,True,2024-01-01,9999-12-31
HCP001473,SITE00113,True,2024-01-01,9999-12-31
HCP001474,SITE00114,True,2024-01-01,9999-12-31
HCP001475,SITE00115,True,2024-01-01,9999-12-31
HCP001476,SITE00116,True,2024-01-01,9999-12-31
HCP001477,SITE00117,True,2024-01-01,9999-12-31
HCP001477,SITE00253,False,2024-01-01,9999-12-31
HCP001478,SITE00118,True,2024-01-01,9999-12-31
HCP001478,SITE00053,False,2024-01-01,9999-12-31
HCP001479,SITE00119,True,2024-01-01,9999-12-31
HCP001480,SITE00120,True,2024-01-01,9999-12-31
HCP001481,SITE00121,True,2024-01-01,9999-12-31
HCP001482,SITE00122,True,2024-01-01,9999-12-31
HCP001483,SITE00123,True,2024-01-01,9999-12-31
HCP001484,SITE00124,True,2024-01-01,9999-12-31
HCP001485,SITE00125,True,2024-01-01,9999-12-31
HCP001486,SITE00126,True,2024-01-01,9999-12-31
HCP001487,SITE00127,True,2024-01-01,9999-12-31
HCP001488,SITE00128,True,2024-01-01,9999-12-31
HCP001489,SITE00129,True,2024-01-01,9999-12-31
HCP001490,SITE00130,True,2024-01-01,9999-12-31
HCP001491,SITE00131,True,2024-01-01,9999-12-31
HCP001492,SITE00132,True,2024-01-01,9999-12-31
HCP001492,SITE00062,False,2024-01-01,9999-12-31
HCP001493,SITE00133,True,2024-01-01,9999-12-31
HCP001494,SITE00134,True,2024-01-01,9999-12-31
HCP001495,SITE00135,True,2024-01-01,9999-12-31
HCP001496,SITE00136,True,2024-01-01,9999-12-31
HCP001497,SITE00137,True,2024-01-01,9999-12-31
HCP001498,SITE00138,True,2024-01-01,9999-12-31
HCP001498,SITE00013,False,2024-01-01,9999-12-31
HCP001499,SITE00139,True,2024-01-01,9999-12-31
HCP001500,SITE00140,True,2024-01-01,9999-12-31
HCP001501,SITE00141,True,2024-01-01,9999-12-31
HCP001502,SITE00142,True,2024-01-01,9999-12-31
HCP001503,SITE00143,True,2024-01-01,9999-12-31
HCP001504,SITE00144,True,2024-01-01,9999-12-31
HCP001504,SITE00048,False,2024-01-01,9999-12-31
HCP001505,SITE00145,True,2024-01-01,9999-12-31
HCP001506,SITE00146,True,2024-01-01,9999-12-31
HCP001507,SITE00147,True,2024-01-01,9999-12-31
HCP001508,SITE00148,True,2024-01-01,9999-12-31
HCP001509,SITE00149,True,2024-01-01,9999-12-31
HCP001510,SITE00150,True,2024-01-01,9999-12-31
HCP001511,SITE00151,True,2024-01-01,9999-12-31
HCP001512,SITE00152,True,2024-01-01,9999-12-31
HCP001513,SITE00153,True,2024-01-01,9999-12-31
HCP001514,SITE00154,True,2024-01-01,9999-12-31
HCP001515,SITE00155,True,2024-01-01,9999-12-31
HCP001516,SITE00156,True,2024-01-01,9999-12-31
HCP001517,SITE00157,True,2024-01-01,9999-12-31
HCP001518,SITE00158,True,2024-01-01,9999-12-31
HCP001519,SITE00159,True,2024-01-01,9999-12-31
HCP001520,SITE00160,True,2024-01-01,9999-12-31
HCP001520,SITE00323,False,2024-01-01,9999-12-31
HCP001521,SITE00161,True,2024-01-01,9999-12-31
HCP001522,SITE00162,True,2024-01-01,9999-12-31
HCP001523,SITE00163,True,2024-01-01,9999-12-31
HCP001524,SITE00164,True,2024-01-01,9999-12-31
HCP001525,SITE00165,True,2024-01-01,9999-12-31
HCP001526,SITE00166,True,2024-01-01,9999-12-31
HCP001527,SITE00167,True,2024-01-01,9999-12-31
HCP001528,SITE00168,True,2024-01-01,9999-12-31
HCP001529,SITE00169,True,2024-01-01,9999-12-31
HCP001530,SITE00170,True,2024-01-01,9999-12-31
HCP001531,SITE00171,True,2024-01-01,9999-12-31
HCP001532,SITE00172,True,2024-01-01,9999-12-31
HCP001533,SITE00173,True,2024-01-01,9999-12-31
HCP001534,SITE00174,True,2024-01-01,9999-12-31
HCP001535,SITE00175,True,2024-01-01,9999-12-31
HCP001536,SITE00176,True,2024-01-01,9999-12-31
HCP001536,SITE00248,False,2024-01-01,9999-12-31
HCP001537,SITE00177,True,2024-01-01,9999-12-31
HCP001538,SITE00178,True,2024-01-01,9999-12-31
HCP001539,SITE00179,True,2024-01-01,9999-12-31
HCP001540,SITE00180,True,2024-01-01,9999-12-31
HCP001541,SITE00181,True,2024-01-01,9999-12-31
HCP001542,SITE00182,True,2024-01-01,9999-12-31
HCP001543,SITE00183,True,2024-01-01,9999-12-31
HCP001544,SITE00184,True,2024-01-01,9999-12-31
HCP001545,SITE00185,True,2024-01-01,9999-12-31
HCP001546,SITE00186,True,2024-01-01,9999-12-31
HCP001547,SITE00187,True,2024-01-01,9999-12-31
HCP001548,SITE00188,True,2024-01-01,9999-12-31
HCP001549,SITE00189,True,2024-01-01,9999-12-31
HCP001550,SITE00190,True,2024-01-01,9999-12-31
HCP001551,SITE00191,True,2024-01-01,9999-12-31
HCP001552,SITE00192,True,2024-01-01,9999-12-31
HCP001553,SITE00193,True,2024-01-01,9999-12-31
HCP001553,SITE00189,False,2024-01-01,9999-12-31
HCP001554,SITE00194,True,2024-01-01,9999-12-31
HCP001554,SITE00256,False,2024-01-01,9999-12-31
HCP001555,SITE00195,True,2024-01-01,9999-12-31
HCP001556,SITE00196,True,2024-01-01,9999-12-31
HCP001557,SITE00197,True,2024-01-01,9999-12-31
HCP001558,SITE00198,True,2024-01-01,9999-12-31
HCP001559,SITE00199,True,2024-01-01,9999-12-31
HCP001560,SITE00200,True,2024-01-01,9999-12-31
HCP001561,SITE00201,True,2024-01-01,9999-12-31
HCP001562,SITE00202,True,2024-01-01,9999-12-31
HCP001563,SITE00203,True,2024-01-01,9999-12-31
HCP001564,SITE00204,True,2024-01-01,9999-12-31
HCP001565,SITE00205,True,2024-01-01,9999-12-31
HCP001566,SITE00206,True,2024-01-01,9999-12-31
HCP001567,SITE00207,True,2024-01-01,9999-12-31
HCP001568,SITE00208,True,2024-01-01,9999-12-31
HCP001569,SITE00209,True,2024-01-01,9999-12-31
HCP001569,SITE00175,False,2024-01-01,9999-12-31
HCP001570,SITE00210,True,2024-01-01,9999-12-31
HCP001571,SITE00211,True,2024-01-01,9999-12-31
HCP001572,SITE00212,True,2024-01-01,9999-12-31
HCP001573,SITE00213,True,2024-01-01,9999-12-31
HCP001574,SITE00214,True,2024-01-01,9999-12-31
HCP001574,SITE00238,False,2024-01-01,9999-12-31
HCP001575,SITE00215,True,2024-01-01,9999-12-31
HCP001576,SITE00216,True,2024-01-01,9999-12-31
HCP001576,SITE00133,False,2024-01-01,9999-12-31
HCP001577,SITE00217,True,2024-01-01,9999-12-31
HCP001578,SITE00218,True,2024-01-01,9999-12-31
HCP001579,SITE00219,True,2024-01-01,9999-12-31
HCP001580,SITE00220,True,2024-01-01,9999-12-31
HCP001581,SITE00221,True,2024-01-01,9999-12-31
HCP001582,SITE00222,True,2024-01-01,9999-12-31
HCP001583,SITE00223,True,2024-01-01,9999-12-31
HCP001584,SITE00224,True,2024-01-01,9999-12-31
HCP001585,SITE00225,True,2024-01-01,9999-12-31
HCP001586,SITE00226,True,2024-01-01,9999-12-31
HCP001587,SITE00227,True,2024-01-01,9999-12-31
HCP001588,SITE00228,True,2024-01-01,9999-12-31
HCP001589,SITE00229,True,2024-01-01,9999-12-31
HCP001590,SITE00230,True,2024-01-01,9999-12-31
HCP001591,SITE00231,True,2024-01-01,9999-12-31
HCP001592,SITE00232,True,2024-01-01,9999-12-31
HCP001593,SITE00233,True,2024-01-01,9999-12-31
HCP001594,SITE00234,True,2024-01-01,9999-12-31
HCP001595,SITE00235,True,2024-01-01,9999-12-31
HCP001596,SITE00236,True,2024-01-01,9999-12-31
HCP001597,SITE00237,True,2024-01-01,9999-12-31
HCP001598,SITE00238,True,2024-01-01,9999-12-31
HCP001599,SITE00239,True,2024-01-01,9999-12-31
HCP001600,SITE00240,True,2024-01-01,9999-12-31
HCP001601,SITE00241,True,2024-01-01,9999-12-31
HCP001601,SITE00038,False,2024-01-01,9999-12-31
HCP001602,SITE00242,True,2024-01-01,9999-12-31
HCP001602,SITE00059,False,2024-01-01,9999-12-31
HCP001603,SITE00243,True,2024-01-01,9999-12-31
HCP001604,SITE00244,True,2024-01-01,9999-12-31
HCP001605,SITE00245,True,2024-01-01,9999-12-31
HCP001605,SITE00279,False,2024-01-01,9999-12-31
HCP001606,SITE00246,True,2024-01-01,9999-12-31
HCP001607,SITE00247,True,2024-01-01,9999-12-31
HCP001607,SITE00295,False,2024-01-01,9999-12-31
HCP001608,SITE00248,True,2024-01-01,9999-12-31
HCP001609,SITE00249,True,2024-01-01,9999-12-31
HCP001610,SITE00250,True,2024-01-01,9999-12-31
HCP001611,SITE00251,True,2024-01-01,9999-12-31
HCP001612,SITE00252,True,2024-01-01,9999-12-31
HCP001613,SITE00253,True,2024-01-01,9999-12-31
HCP001614,SITE00254,True,2024-01-01,9999-12-31
HCP001615,SITE00255,True,2024-01-01,9999-12-31
HCP001616,SITE00256,True,2024-01-01,9999-12-31
HCP001617,SITE00257,True,2024-01-01,9999-12-31
HCP001618,SITE00258,True,2024-01-01,9999-12-31
HCP001618,SITE00075,False,2024-01-01,9999-12-31
HCP001619,SITE00259,True,2024-01-01,9999-12-31
HCP001620,SITE00260,True,2024-01-01,9999-12-31
HCP001621,SITE00261,True,2024-01-01,9999-12-31
HCP001622,SITE00262,True,2024-01-01,9999-12-31
HCP001623,SITE00263,True,2024-01-01,9999-12-31
HCP001624,SITE00264,True,2024-01-01,9999-12-31
HCP001625,SITE00265,True,2024-01-01,9999-12-31
HCP001626,SITE00266,True,2024-01-01,9999-12-31
HCP001627,SITE00267,True,2024-01-01,9999-12-31
HCP001628,SITE00268,True,2024-01-01,9999-12-31
HCP001629,SITE00269,True,2024-01-01,9999-12-31
HCP001630,SITE00270,True,2024-01-01,9999-12-31
HCP001631,SITE00271,True,2024-01-01,9999-12-31
HCP001632,SITE00272,True,2024-01-01,9999-12-31
HCP001633,SITE00273,True,2024-01-01,9999-12-31
HCP001634,SITE00274,True,2024-01-01,9999-12-31
HCP001635,SITE00275,True,2024-01-01,9999-12-31
HCP001636,SITE00276,True,2024-01-01,9999-12-31
HCP001637,SITE00277,True,2024-01-01,9999-12-31
HCP001638,SITE00278,True,2024-01-01,9999-12-31
HCP001639,SITE00279,True,2024-01-01,9999-12-31
HCP001640,SITE00280,True,2024-01-01,9999-12-31
HCP001641,SITE00281,True,2024-01-01,9999-12-31
HCP001642,SITE00282,True,2024-01-01,9999-12-31
HCP001643,SITE00283,True,2024-01-01,9999-12-31
HCP001644,SITE00284,True,2024-01-01,9999-12-31
HCP001645,SITE00285,True,2024-01-01,9999-12-31
HCP001646,SITE00286,True,2024-01-01,9999-12-31
HCP001647,SITE00287,True,2024-01-01,9999-12-31
HCP001648,SITE00288,True,2024-01-01,9999-12-31
HCP001649,SITE00289,True,2024-01-01,9999-12-31
HCP001650,SITE00290,True,2024-01-01,9999-12-31
HCP001651,SITE00291,True,2024-01-01,9999-12-31
HCP001651,SITE00282,False,2024-01-01,9999-12-31
HCP001652,SITE00292,True,2024-01-01,9999-12-31
HCP001653,SITE00293,True,2024-01-01,9999-12-31
HCP001654,SITE00294,True,2024-01-01,9999-12-31
HCP001655,SITE00295,True,2024-01-01,9999-12-31
HCP001656,SITE00296,True,2024-01-01,9999-12-31
HCP001657,SITE00297,True,2024-01-01,9999-12-31
HCP001658,SITE00298,True,2024-01-01,9999-12-31
HCP001659,SITE00299,True,2024-01-01,9999-12-31
HCP001660,SITE00300,True,2024-01-01,9999-12-31
HCP001661,SITE00301,True,2024-01-01,9999-12-31
HCP001662,SITE00302,True,2024-01-01,9999-12-31
HCP001663,SITE00303,True,2024-01-01,9999-12-31
HCP001664,SITE00304,True,2024-01-01,9999-12-31
HCP001665,SITE00305,True,2024-01-01,9999-12-31
HCP001666,SITE00306,True,2024-01-01,9999-12-31
HCP001667,SITE00307,True,2024-01-01,9999-12-31
HCP001668,SITE00308,True,2024-01-01,9999-12-31
HCP001669,SITE00309,True,2024-01-01,9999-12-31
HCP001670,SITE00310,True,2024-01-01,9999-12-31
HCP001671,SITE00311,True,2024-01-01,9999-12-31
HCP001672,SITE00312,True,2024-01-01,9999-12-31
HCP001673,SITE00313,True,2024-01-01,9999-12-31
HCP001674,SITE00314,True,2024-01-01,9999-12-31
HCP001674,SITE00235,False,2024-01-01,9999-12-31
HCP001675,SITE00315,True,2024-01-01,9999-12-31
HCP001676,SITE00316,True,2024-01-01,9999-12-31
HCP001677,SITE00317,True,2024-01-01,9999-12-31
HCP001678,SITE00318,True,2024-01-01,9999-12-31
HCP001679,SITE00319,True,2024-01-01,9999-12-31
HCP001680,SITE00320,True,2024-01-01,9999-12-31
HCP001681,SITE00321,True,2024-01-01,9999-12-31
HCP001682,SITE00322,True,2024-01-01,9999-12-31
HCP001683,SITE00323,True,2024-01-01,9999-12-31
HCP001684,SITE00324,True,2024-01-01,9999-12-31
HCP001685,SITE00325,True,2024-01-01,9999-12-31
HCP001686,SITE00326,True,2024-01-01,9999-12-31
HCP001687,SITE00327,True,2024-01-01,9999-12-31
HCP001688,SITE00328,True,2024-01-01,9999-12-31
HCP001689,SITE00329,True,2024-01-01,9999-12-31
HCP001690,SITE00330,True,2024-01-01,9999-12-31
HCP001691,SITE00331,True,2024-01-01,9999-12-31
HCP001692,SITE00332,True,2024-01-01,9999-12-31
HCP001693,SITE00333,True,2024-01-01,9999-12-31
HCP001694,SITE00334,True,2024-01-01,9999-12-31
HCP001694,SITE00159,False,2024-01-01,9999-12-31
HCP001695,SITE00335,True,2024-01-01,9999-12-31
HCP001696,SITE00336,True,2024-01-01,9999-12-31
HCP001697,SITE00337,True,2024-01-01,9999-12-31
HCP001698,SITE00338,True,2024-01-01,9999-12-31
HCP001699,SITE00339,True,2024-01-01,9999-12-31
HCP001699,SITE00149,False,2024-01-01,9999-12-31
HCP001700,SITE00000,True,2024-01-01,9999-12-31
HCP001701,SITE00001,True,2024-01-01,9999-12-31
HCP001702,SITE00002,True,2024-01-01,9999-12-31
HCP001703,SITE00003,True,2024-01-01,9999-12-31
HCP001704,SITE00004,True,2024-01-01,9999-12-31
HCP001705,SITE00005,True,2024-01-01,9999-12-31
HCP001706,SITE00006,True,2024-01-01,9999-12-31
HCP001707,SITE00007,True,2024-01-01,9999-12-31
HCP001708,SITE00008,True,2024-01-01,9999-12-31
HCP001709,SITE00009,True,2024-01-01,9999-12-31
HCP001710,SITE00010,True,2024-01-01,9999-12-31
HCP001711,SITE00011,True,2024-01-01,9999-12-31
HCP001712,SITE00012,True,2024-01-01,9999-12-31
HCP001712,SITE00240,False,2024-01-01,9999-12-31
HCP001713,SITE00013,True,2024-01-01,9999-12-31
HCP001714,SITE00014,True,2024-01-01,9999-12-31
HCP001715,SITE00015,True,2024-01-01,9999-12-31
HCP001716,SITE00016,True,2024-01-01,9999-12-31
HCP001717,SITE00017,True,2024-01-01,9999-12-31
HCP001718,SITE00018,True,2024-01-01,9999-12-31
HCP001719,SITE00019,True,2024-01-01,9999-12-31
HCP001720,SITE00020,True,2024-01-01,9999-12-31
HCP001721,SITE00021,True,2024-01-01,9999-12-31
HCP001722,SITE00022,True,2024-01-01,9999-12-31
HCP001723,SITE00023,True,2024-01-01,9999-12-31
HCP001723,SITE00168,False,2024-01-01,9999-12-31
HCP001724,SITE00024,True,2024-01-01,9999-12-31
HCP001725,SITE00025,True,2024-01-01,9999-12-31
HCP001726,SITE00026,True,2024-01-01,9999-12-31
HCP001727,SITE00027,True,2024-01-01,9999-12-31
HCP001727,SITE00144,False,2024-01-01,9999-12-31
HCP001728,SITE00028,True,2024-01-01,9999-12-31
HCP001729,SITE00029,True,2024-01-01,9999-12-31
HCP001730,SITE00030,True,2024-01-01,9999-12-31
HCP001731,SITE00031,True,2024-01-01,9999-12-31
HCP001731,SITE00061,False,2024-01-01,9999-12-31
HCP001732,SITE00032,True,2024-01-01,9999-12-31
HCP001733,SITE00033,True,2024-01-01,9999-12-31
HCP001733,SITE00160,False,2024-01-01,9999-12-31
HCP001734,SITE00034,True,2024-01-01,9999-12-31
HCP001735,SITE00035,True,2024-01-01,9999-12-31
HCP001736,SITE00036,True,2024-01-01,9999-12-31
HCP001737,SITE00037,True,2024-01-01,9999-12-31
HCP001738,SITE00038,True,2024-01-01,9999-12-31
HCP001739,SITE00039,True,2024-01-01,9999-12-31
HCP001740,SITE00040,True,2024-01-01,9999-12-31
HCP001741,SITE00041,True,2024-01-01,9999-12-31
HCP001742,SITE00042,True,2024-01-01,9999-12-31
HCP001743,SITE00043,True,2024-01-01,9999-12-31
HCP001744,SITE00044,True,2024-01-01,9999-12-31
HCP001745,SITE00045,True,2024-01-01,9999-12-31
HCP001746,SITE00046,True,2024-01-01,9999-12-31
HCP001747,SITE00047,True,2024-01-01,9999-12-31
HCP001748,SITE00048,True,2024-01-01,9999-12-31
HCP001749,SITE00049,True,2024-01-01,9999-12-31
HCP001750,SITE00050,True,2024-01-01,9999-12-31
HCP001751,SITE00051,True,2024-01-01,9999-12-31
HCP001752,SITE00052,True,2024-01-01,9999-12-31
HCP001753,SITE00053,True,2024-01-01,9999-12-31
HCP001754,SITE00054,True,2024-01-01,9999-12-31
HCP001754,SITE00100,False,2024-01-01,9999-12-31
HCP001755,SITE00055,True,2024-01-01,9999-12-31
HCP001756,SITE00056,True,2024-01-01,9999-12-31
HCP001757,SITE00057,True,2024-01-01,9999-12-31
HCP001758,SITE00058,True,2024-01-01,9999-12-31
HCP001759,SITE00059,True,2024-01-01,9999-12-31
HCP001760,SITE00060,True,2024-01-01,9999-12-31
HCP001761,SITE00061,True,2024-01-01,9999-12-31
HCP001762,SITE00062,True,2024-01-01,9999-12-31
HCP001763,SITE00063,True,2024-01-01,9999-12-31
HCP001764,SITE00064,True,2024-01-01,9999-12-31
HCP001765,SITE00065,True,2024-01-01,9999-12-31
HCP001766,SITE00066,True,2024-01-01,9999-12-31
HCP001767,SITE00067,True,2024-01-01,9999-12-31
HCP001768,SITE00068,True,2024-01-01,9999-12-31
HCP001769,SITE00069,True,2024-01-01,9999-12-31
HCP001770,SITE00070,True,2024-01-01,9999-12-31
HCP001771,SITE00071,True,2024-01-01,9999-12-31
HCP001772,SITE00072,True,2024-01-01,9999-12-31
HCP001773,SITE00073,True,2024-01-01,9999-12-31
HCP001774,SITE00074,True,2024-01-01,9999-12-31
HCP001774,SITE00302,False,2024-01-01,9999-12-31
HCP001775,SITE00075,True,2024-01-01,9999-12-31
HCP001776,SITE00076,True,2024-01-01,9999-12-31
HCP001777,SITE00077,True,2024-01-01,9999-12-31
HCP001778,SITE00078,True,2024-01-01,9999-12-31
HCP001779,SITE00079,True,2024-01-01,9999-12-31
HCP001780,SITE00080,True,2024-01-01,9999-12-31
HCP001781,SITE00081,True,2024-01-01,9999-12-31
HCP001781,SITE00228,False,2024-01-01,9999-12-31
HCP001782,SITE00082,True,2024-01-01,9999-12-31
HCP001783,SITE00083,True,2024-01-01,9999-12-31
HCP001784,SITE00084,True,2024-01-01,9999-12-31
HCP001785,SITE00085,True,2024-01-01,9999-12-31
HCP001785,SITE00061,False,2024-01-01,9999-12-31
HCP001786,SITE00086,True,2024-01-01,9999-12-31
HCP001787,SITE00087,True,2024-01-01,9999-12-31
HCP001788,SITE00088,True,2024-01-01,9999-12-31
HCP001789,SITE00089,True,2024-01-01,9999-12-31
HCP001790,SITE00090,True,2024-01-01,9999-12-31
HCP001791,SITE00091,True,2024-01-01,9999-12-31
HCP001792,SITE00092,True,2024-01-01,9999-12-31
HCP001793,SITE00093,True,2024-01-01,9999-12-31
HCP001794,SITE00094,True,2024-01-01,9999-12-31
HCP001795,SITE00095,True,2024-01-01,9999-12-31
HCP001796,SITE00096,True,2024-01-01,9999-12-31
HCP001797,SITE00097,True,2024-01-01,9999-12-31
HCP001798,SITE00098,True,2024-01-01,9999-12-31
HCP001799,SITE00099,True,2024-01-01,9999-12-31
HCP001800,SITE00100,True,2024-01-01,9999-12-31
HCP001801,SITE00101,True,2024-01-01,9999-12-31
HCP001802,SITE00102,True,2024-01-01,9999-12-31
HCP001803,SITE00103,True,2024-01-01,9999-12-31
HCP001804,SITE00104,True,2024-01-01,9999-12-31
HCP001805,SITE00105,True,2024-01-01,9999-12-31
HCP001806,SITE00106,True,2024-01-01,9999-12-31
HCP001806,SITE00008,False,2024-01-01,9999-12-31
HCP001807,SITE00107,True,2024-01-01,9999-12-31
HCP001808,SITE00108,True,2024-01-01,9999-12-31
HCP001808,SITE00331,False,2024-01-01,9999-12-31
HCP001809,SITE00109,True,2024-01-01,9999-12-31
HCP001809,SITE00202,False,2024-01-01,9999-12-31
HCP001810,SITE00110,True,2024-01-01,9999-12-31
HCP001811,SITE00111,True,2024-01-01,9999-12-31
HCP001812,SITE00112,True,2024-01-01,9999-12-31
HCP001813,SITE00113,True,2024-01-01,9999-12-31
HCP001814,SITE00114,True,2024-01-01,9999-12-31
HCP001815,SITE00115,True,2024-01-01,9999-12-31
HCP001816,SITE00116,True,2024-01-01,9999-12-31
HCP001817,SITE00117,True,2024-01-01,9999-12-31
HCP001818,SITE00118,True,2024-01-01,9999-12-31
HCP001819,SITE00119,True,2024-01-01,9999-12-31
HCP001820,SITE00120,True,2024-01-01,9999-12-31
HCP001821,SITE00121,True,2024-01-01,9999-12-31
HCP001822,SITE00122,True,2024-01-01,9999-12-31
HCP001823,SITE00123,True,2024-01-01,9999-12-31
HCP001824,SITE00124,True,2024-01-01,9999-12-31
HCP001825,SITE00125,True,2024-01-01,9999-12-31
HCP001826,SITE00126,True,2024-01-01,9999-12-31
HCP001827,SITE00127,True,2024-01-01,9999-12-31
HCP001828,SITE00128,True,2024-01-01,9999-12-31
HCP001829,SITE00129,True,2024-01-01,9999-12-31
HCP001830,SITE00130,True,2024-01-01,9999-12-31
HCP001831,SITE00131,True,2024-01-01,9999-12-31
HCP001832,SITE00132,True,2024-01-01,9999-12-31
HCP001833,SITE00133,True,2024-01-01,9999-12-31
HCP001834,SITE00134,True,2024-01-01,9999-12-31
HCP001835,SITE00135,True,2024-01-01,9999-12-31
HCP001836,SITE00136,True,2024-01-01,9999-12-31
HCP001837,SITE00137,True,2024-01-01,9999-12-31
HCP001838,SITE00138,True,2024-01-01,9999-12-31
HCP001838,SITE00187,False,2024-01-01,9999-12-31
HCP001839,SITE00139,True,2024-01-01,9999-12-31
HCP001840,SITE00140,True,2024-01-01,9999-12-31
HCP001841,SITE00141,True,2024-01-01,9999-12-31
HCP001842,SITE00142,True,2024-01-01,9999-12-31
HCP001843,SITE00143,True,2024-01-01,9999-12-31
HCP001844,SITE00144,True,2024-01-01,9999-12-31
HCP001845,SITE00145,True,2024-01-01,9999-12-31
HCP001845,SITE00199,False,2024-01-01,9999-12-31
HCP001846,SITE00146,True,2024-01-01,9999-12-31
HCP001847,SITE00147,True,2024-01-01,9999-12-31
HCP001848,SITE00148,True,2024-01-01,9999-12-31
HCP001848,SITE00237,False,2024-01-01,9999-12-31
