call_id,call_date,rep_id,account_hcp_id,product_id,detail_position,duration_minutes
CALLHCP0013085,2024-02-13,REP0034,HCP001308,PRD001,1,21
CALLHCP0014040,2024-01-08,REP0032,HCP001404,PRD001,1,24
CALLHCP0014041,2024-02-01,REP0017,HCP001404,PRD001,1,7
CALLHCP0014042,2024-02-03,REP0032,HCP001404,PRD001,1,21
CALLHCP0014043,2024-03-08,REP0038,HCP001404,PRD001,1,28
CALLHCP0014044,2024-01-19,REP0010,HCP001404,PRD001,1,17
CALLHCP0014045,2024-01-19,REP0022,HCP001404,PRD001,1,36
CALLHCP0014046,2024-03-24,REP0006,HCP001404,PRD001,1,14
CALLHCP0008960,2024-03-15,REP0033,HCP000896,PRD001,1,27
CALLHCP0008961,2024-03-03,REP0023,HCP000896,PRD001,1,12
CALLHCP0008962,2024-03-20,REP0024,HCP000896,PRD001,1,23
CALLHCP0008963,2024-01-23,REP0017,HCP000896,PRD001,1,38
CALLHCP0008964,2024-01-27,REP0019,HCP000896,PRD001,1,25
CALLHCP0008965,2024-03-08,REP0035,HCP000896,PRD001,1,24
CALLHCP0013070,2024-01-20,REP0034,HCP001307,PRD001,1,12
CALLHCP0013071,2024-01-18,REP0023,HCP001307,PRD001,1,32
CALLHCP0013072,2024-02-25,REP0031,HCP001307,PRD001,1,5
CALLHCP0013073,2024-02-12,REP0037,HCP001307,PRD001,1,8
CALLHCP0013074,2024-02-25,REP0035,HCP001307,PRD001,1,32
CALLHCP0013075,2024-02-03,REP0011,HCP001307,PRD001,1,36
CALLHCP0019290,2024-02-19,REP0015,HCP001929,PRD001,1,37
CALLHCP0019291,2024-02-25,REP0039,HCP001929,PRD001,1,19
CALLHCP0019292,2024-03-13,REP0014,HCP001929,PRD001,1,18
CALLHCP0012190,2024-02-18,REP0015,HCP001219,PRD001,1,38
CALLHCP0012191,2024-01-23,REP0029,HCP001219,PRD001,1,39
CALLHCP0012192,2024-02-04,REP0013,HCP001219,PRD001,1,39
CALLHCP0005430,2024-01-13,REP0022,HCP000543,PRD001,1,13
CALLHCP0013610,2024-03-05,REP0023,HCP001361,PRD001,1,30
CALLHCP0013611,2024-03-23,REP0002,HCP001361,PRD001,1,38
CALLHCP0013612,2024-03-09,REP0037,HCP001361,PRD001,1,11
CALLHCP0013613,2024-02-05,REP0023,HCP001361,PRD001,1,37
CALLHCP0013570,2024-02-11,REP0029,HCP001357,PRD001,1,16
CALLHCP0013571,2024-02-22,REP0009,HCP001357,PRD001,1,39
CALLHCP0013572,2024-03-10,REP0035,HCP001357,PRD001,1,20
CALLHCP0012180,2024-02-09,REP0012,HCP001218,PRD001,1,10
CALLHCP0012181,2024-02-28,REP0024,HCP001218,PRD001,1,36
CALLHCP0007490,2024-01-29,REP0034,HCP000749,PRD001,1,6
CALLHCP0007491,2024-02-01,REP0007,HCP000749,PRD001,1,38
CALLHCP0007492,2024-03-10,REP0027,HCP000749,PRD001,1,36
CALLHCP0007493,2024-01-06,REP0006,HCP000749,PRD001,1,5
CALLHCP0007160,2024-02-09,REP0027,HCP000716,PRD001,1,30
CALLHCP0011990,2024-02-12,REP0011,HCP001199,PRD001,1,6
CALLHCP0005520,2024-01-06,REP0000,HCP000552,PRD001,1,19
CALLHCP0005521,2024-02-03,REP0020,HCP000552,PRD001,1,27
CALLHCP0006420,2024-01-20,REP0021,HCP000642,PRD001,1,25
CALLHCP0006421,2024-03-23,REP0028,HCP000642,PRD001,1,33
CALLHCP0006422,2024-03-05,REP0009,HCP000642,PRD001,1,28
CALLHCP0006423,2024-01-25,REP0016,HCP000642,PRD001,1,14
CALLHCP0006424,2024-03-19,REP0024,HCP000642,PRD001,1,19
CALLHCP0004640,2024-03-13,REP0003,HCP000464,PRD001,1,24
CALLHCP0004641,2024-02-04,REP0002,HCP000464,PRD001,1,25
CALLHCP0004642,2024-03-16,REP0002,HCP000464,PRD001,1,20
CALLHCP0004643,2024-01-06,REP0026,HCP000464,PRD001,1,19
CALLHCP0004644,2024-01-24,REP0025,HCP000464,PRD001,1,13
CALLHCP0003680,2024-01-29,REP0024,HCP000368,PRD001,1,17
CALLHCP0010900,2024-02-09,REP0018,HCP001090,PRD001,1,23
CALLHCP0010901,2024-01-21,REP0009,HCP001090,PRD001,1,12
CALLHCP0010902,2024-02-29,REP0005,HCP001090,PRD001,1,31
CALLHCP0010903,2024-02-24,REP0021,HCP001090,PRD001,1,17
CALLHCP0010904,2024-02-20,REP0024,HCP001090,PRD001,1,13
CALLHCP0010905,2024-02-11,REP0012,HCP001090,PRD001,1,16
CALLHCP0017830,2024-03-05,REP0023,HCP001783,PRD001,1,35
CALLHCP0017831,2024-02-16,REP0023,HCP001783,PRD001,1,34
CALLHCP0017832,2024-01-13,REP0031,HCP001783,PRD001,1,21
CALLHCP0017833,2024-02-15,REP0005,HCP001783,PRD001,1,18
CALLHCP0017834,2024-01-26,REP0011,HCP001783,PRD001,1,39
CALLHCP0017835,2024-03-04,REP0001,HCP001783,PRD001,1,14
CALLHCP0018130,2024-02-22,REP0033,HCP001813,PRD001,1,38
CALLHCP0018131,2024-02-08,REP0003,HCP001813,PRD001,1,36
CALLHCP0015560,2024-01-01,REP0017,HCP001556,PRD001,1,26
CALLHCP0015561,2024-02-08,REP0039,HCP001556,PRD001,1,32
CALLHCP0015562,2024-02-23,REP0017,HCP001556,PRD001,1,25
CALLHCP0015563,2024-02-19,REP0009,HCP001556,PRD001,1,15
CALLHCP0015564,2024-03-24,REP0009,HCP001556,PRD001,1,34
CALLHCP0015565,2024-01-19,REP0034,HCP001556,PRD001,1,21
CALLHCP0014730,2024-01-25,REP0013,HCP001473,PRD001,1,20
CALLHCP0014731,2024-03-20,REP0027,HCP001473,PRD001,1,18
CALLHCP0014732,2024-03-20,REP0023,HCP001473,PRD001,1,36
CALLHCP0014733,2024-02-12,REP0013,HCP001473,PRD001,1,38
CALLHCP0014734,2024-03-12,REP0027,HCP001473,PRD001,1,27
CALLHCP0014735,2024-02-13,REP0010,HCP001473,PRD001,1,35
CALLHCP0008630,2024-02-20,REP0011,HCP000863,PRD001,1,16
CALLHCP0008631,2024-01-09,REP0034,HCP000863,PRD001,1,20
CALLHCP0008632,2024-03-10,REP0005,HCP000863,PRD001,1,37
CALLHCP0002500,2024-02-19,REP0005,HCP000250,PRD001,1,13
CALLHCP0002501,2024-01-16,REP0006,HCP000250,PRD001,1,19
CALLHCP0002502,2024-02-23,REP0004,HCP000250,PRD001,1,12
CALLHCP0002503,2024-02-12,REP0020,HCP000250,PRD001,1,37
CALLHCP0002504,2024-01-11,REP0016,HCP000250,PRD001,1,6
CALLHCP0002505,2024-03-16,REP0030,HCP000250,PRD001,1,21
CALLHCP0006820,2024-03-23,REP0009,HCP000682,PRD001,1,30
CALLHCP0006821,2024-02-23,REP0031,HCP000682,PRD001,1,31
CALLHCP0006822,2024-02-06,REP0007,HCP000682,PRD001,1,22
CALLHCP0006823,2024-01-27,REP0034,HCP000682,PRD001,1,35
CALLHCP0006824,2024-01-09,REP0017,HCP000682,PRD001,1,29
CALLHCP0006825,2024-01-28,REP0004,HCP000682,PRD001,1,17
CALLHCP0003810,2024-01-08,REP0028,HCP000381,PRD001,1,34
CALLHCP0007150,2024-01-01,REP0021,HCP000715,PRD001,1,37
CALLHCP0007151,2024-01-08,REP0006,HCP000715,PRD001,1,28
CALLHCP0007152,2024-03-11,REP0004,HCP000715,PRD001,1,35
CALLHCP0003320,2024-02-19,REP0001,HCP000332,PRD001,1,34
CALLHCP0003321,2024-01-18,REP0000,HCP000332,PRD001,1,33
CALLHCP0003322,2024-02-26,REP0013,HCP000332,PRD001,1,23
CALLHCP0003323,2024-03-24,REP0033,HCP000332,PRD001,1,21
CALLHCP0003324,2024-02-08,REP0036,HCP000332,PRD001,1,20
CALLHCP0003325,2024-02-27,REP0028,HCP000332,PRD001,1,18
CALLHCP0003326,2024-03-17,REP0013,HCP000332,PRD001,1,9
CALLHCP0005400,2024-01-06,REP0038,HCP000540,PRD001,1,11
CALLHCP0005401,2024-03-14,REP0031,HCP000540,PRD001,1,25
CALLHCP0005402,2024-03-03,REP0004,HCP000540,PRD001,1,36
CALLHCP0005403,2024-03-16,REP0010,HCP000540,PRD001,1,30
CALLHCP0015210,2024-02-02,REP0028,HCP001521,PRD001,1,33
CALLHCP0015211,2024-02-23,REP0012,HCP001521,PRD001,1,34
CALLHCP0015212,2024-02-27,REP0023,HCP001521,PRD001,1,30
CALLHCP0015213,2024-01-30,REP0020,HCP001521,PRD001,1,32
CALLHCP0015214,2024-01-06,REP0035,HCP001521,PRD001,1,39
CALLHCP0015215,2024-01-13,REP0001,HCP001521,PRD001,1,39
CALLHCP0019010,2024-03-06,REP0009,HCP001901,PRD001,1,26
CALLHCP0019011,2024-01-27,REP0010,HCP001901,PRD001,1,39
CALLHCP0019012,2024-01-04,REP0033,HCP001901,PRD001,1,22
CALLHCP0019013,2024-03-23,REP0039,HCP001901,PRD001,1,30
CALLHCP0019014,2024-03-20,REP0004,HCP001901,PRD001,1,29
CALLHCP0019015,2024-03-10,REP0010,HCP001901,PRD001,1,28
CALLHCP0019016,2024-02-14,REP0030,HCP001901,PRD001,1,35
CALLHCP0000770,2024-01-24,REP0027,HCP000077,PRD001,1,8
CALLHCP0000771,2024-01-23,REP0002,HCP000077,PRD001,1,11
CALLHCP0000772,2024-02-08,REP0023,HCP000077,PRD001,1,26
CALLHCP0000773,2024-02-24,REP0021,HCP000077,PRD001,1,13
CALLHCP0000774,2024-03-08,REP0010,HCP000077,PRD001,1,32
CALLHCP0001490,2024-03-14,REP0010,HCP000149,PRD001,1,6
CALLHCP0001491,2024-03-12,REP0011,HCP000149,PRD001,1,39
CALLHCP0001492,2024-01-19,REP0006,HCP000149,PRD001,1,21
CALLHCP0004440,2024-01-18,REP0004,HCP000444,PRD001,1,38
CALLHCP0004441,2024-01-06,REP0004,HCP000444,PRD001,1,22
CALLHCP0004442,2024-03-14,REP0020,HCP000444,PRD001,1,10
CALLHCP0004443,2024-01-04,REP0004,HCP000444,PRD001,1,19
CALLHCP0004444,2024-02-02,REP0039,HCP000444,PRD001,1,26
CALLHCP0004445,2024-03-04,REP0034,HCP000444,PRD001,1,30
CALLHCP0012400,2024-02-09,REP0021,HCP001240,PRD001,1,30
CALLHCP0012401,2024-01-29,REP0015,HCP001240,PRD001,1,24
CALLHCP0012402,2024-01-24,REP0001,HCP001240,PRD001,1,13
CALLHCP0014240,2024-02-11,REP0014,HCP001424,PRD001,1,26
CALLHCP0014241,2024-03-22,REP0029,HCP001424,PRD001,1,38
CALLHCP0014242,2024-03-05,REP0011,HCP001424,PRD001,1,5
CALLHCP0014243,2024-02-21,REP0009,HCP001424,PRD001,1,8
CALLHCP0014244,2024-03-13,REP0024,HCP001424,PRD001,1,30
CALLHCP0014245,2024-03-05,REP0006,HCP001424,PRD001,1,22
CALLHCP0014246,2024-01-06,REP0012,HCP001424,PRD001,1,8
CALLHCP0003550,2024-01-21,REP0023,HCP000355,PRD001,1,19
CALLHCP0003551,2024-02-02,REP0029,HCP000355,PRD001,1,13
CALLHCP0003552,2024-03-06,REP0030,HCP000355,PRD001,1,36
CALLHCP0003553,2024-03-16,REP0018,HCP000355,PRD001,1,23
CALLHCP0010380,2024-01-18,REP0019,HCP001038,PRD001,1,38
CALLHCP0010381,2024-01-03,REP0030,HCP001038,PRD001,1,29
CALLHCP0010382,2024-01-01,REP0026,HCP001038,PRD001,1,39
CALLHCP0010383,2024-01-15,REP0012,HCP001038,PRD001,1,18
CALLHCP0016900,2024-01-18,REP0027,HCP001690,PRD001,1,19
CALLHCP0016901,2024-02-08,REP0026,HCP001690,PRD001,1,27
CALLHCP0016902,2024-01-26,REP0004,HCP001690,PRD001,1,5
CALLHCP0016903,2024-03-01,REP0036,HCP001690,PRD001,1,32
CALLHCP0016904,2024-02-14,REP0034,HCP001690,PRD001,1,21
CALLHCP0016905,2024-02-05,REP0015,HCP001690,PRD001,1,34
CALLHCP0006000,2024-01-16,REP0038,HCP000600,PRD001,1,29
CALLHCP0006001,2024-02-03,REP0037,HCP000600,PRD001,1,35
CALLHCP0006002,2024-02-03,REP0001,HCP000600,PRD001,1,16
CALLHCP0002270,2024-03-23,REP0037,HCP000227,PRD001,1,17
CALLHCP0002271,2024-01-06,REP0037,HCP000227,PRD001,1,11
CALLHCP0002272,2024-02-23,REP0023,HCP000227,PRD001,1,6
CALLHCP0002273,2024-01-04,REP0010,HCP000227,PRD001,1,16
CALLHCP0002274,2024-02-14,REP0021,HCP000227,PRD001,1,13
CALLHCP0002275,2024-01-07,REP0007,HCP000227,PRD001,1,38
CALLHCP0014760,2024-03-03,REP0009,HCP001476,PRD001,1,36
CALLHCP0014761,2024-02-01,REP0006,HCP001476,PRD001,1,27
CALLHCP0014762,2024-01-22,REP0020,HCP001476,PRD001,1,23
CALLHCP0008200,2024-01-02,REP0003,HCP000820,PRD001,1,22
CALLHCP0008201,2024-01-07,REP0007,HCP000820,PRD001,1,34
CALLHCP0007530,2024-01-01,REP0012,HCP000753,PRD001,1,14
CALLHCP0007531,2024-01-29,REP0030,HCP000753,PRD001,1,19
CALLHCP0007532,2024-02-09,REP0036,HCP000753,PRD001,1,36
CALLHCP0007533,2024-03-13,REP0000,HCP000753,PRD001,1,20
CALLHCP0007534,2024-03-21,REP0039,HCP000753,PRD001,1,8
CALLHCP0000110,2024-01-17,REP0039,HCP000011,PRD001,1,29
CALLHCP0000111,2024-01-04,REP0037,HCP000011,PRD001,1,33
CALLHCP0000112,2024-02-18,REP0014,HCP000011,PRD001,1,17
CALLHCP0000113,2024-01-02,REP0035,HCP000011,PRD001,1,17
CALLHCP0000114,2024-02-06,REP0013,HCP000011,PRD001,1,11
CALLHCP0014050,2024-01-05,REP0007,HCP001405,PRD001,1,22
CALLHCP0010620,2024-01-15,REP0030,HCP001062,PRD001,1,29
CALLHCP0010621,2024-02-23,REP0029,HCP001062,PRD001,1,13
CALLHCP0010622,2024-02-09,REP0016,HCP001062,PRD001,1,7
CALLHCP0008420,2024-02-26,REP0023,HCP000842,PRD001,1,26
CALLHCP0008421,2024-01-27,REP0007,HCP000842,PRD001,1,35
CALLHCP0008422,2024-03-03,REP0004,HCP000842,PRD001,1,17
CALLHCP0008423,2024-02-12,REP0038,HCP000842,PRD001,1,24
CALLHCP0002700,2024-01-17,REP0012,HCP000270,PRD001,1,16
CALLHCP0002701,2024-02-01,REP0004,HCP000270,PRD001,1,11
CALLHCP0002702,2024-03-08,REP0038,HCP000270,PRD001,1,16
CALLHCP0002703,2024-01-01,REP0031,HCP000270,PRD001,1,6
CALLHCP0002704,2024-01-10,REP0020,HCP000270,PRD001,1,29
CALLHCP0002705,2024-01-25,REP0039,HCP000270,PRD001,1,5
CALLHCP0013820,2024-01-04,REP0026,HCP001382,PRD001,1,28
CALLHCP0013821,2024-02-18,REP0027,HCP001382,PRD001,1,34
CALLHCP0013822,2024-02-24,REP0003,HCP001382,PRD001,1,18
CALLHCP0012130,2024-02-08,REP0000,HCP001213,PRD001,1,12
CALLHCP0001450,2024-01-04,REP0033,HCP000145,PRD001,1,34
CALLHCP0001451,2024-03-02,REP0029,HCP000145,PRD001,1,23
CALLHCP0001452,2024-03-21,REP0035,HCP000145,PRD001,1,16
CALLHCP0001453,2024-02-17,REP0018,HCP000145,PRD001,1,29
CALLHCP0001454,2024-01-07,REP0019,HCP000145,PRD001,1,13
CALLHCP0001455,2024-03-21,REP0033,HCP000145,PRD001,1,27
CALLHCP0018770,2024-02-08,REP0015,HCP001877,PRD001,1,38
CALLHCP0018771,2024-02-01,REP0013,HCP001877,PRD001,1,29
CALLHCP0018772,2024-02-19,REP0005,HCP001877,PRD001,1,19
CALLHCP0000250,2024-02-18,REP0017,HCP000025,PRD001,1,14
CALLHCP0003500,2024-01-02,REP0011,HCP000350,PRD001,1,22
CALLHCP0003501,2024-02-22,REP0030,HCP000350,PRD001,1,34
CALLHCP0003502,2024-01-22,REP0006,HCP000350,PRD001,1,38
CALLHCP0003503,2024-02-12,REP0017,HCP000350,PRD001,1,22
CALLHCP0003504,2024-02-11,REP0031,HCP000350,PRD001,1,35
CALLHCP0003505,2024-01-18,REP0028,HCP000350,PRD001,1,25
CALLHCP0003506,2024-01-21,REP0022,HCP000350,PRD001,1,38
CALLHCP0000000,2024-03-13,REP0021,HCP000000,PRD001,1,6
CALLHCP0017960,2024-01-16,REP0030,HCP001796,PRD001,1,25
CALLHCP0017961,2024-01-13,REP0033,HCP001796,PRD001,1,5
CALLHCP0017962,2024-02-15,REP0039,HCP001796,PRD001,1,29
CALLHCP0017963,2024-02-24,REP0036,HCP001796,PRD001,1,34
CALLHCP0017964,2024-02-06,REP0026,HCP001796,PRD001,1,24
CALLHCP0017965,2024-01-25,REP0037,HCP001796,PRD001,1,30
CALLHCP0017966,2024-01-08,REP0016,HCP001796,PRD001,1,26
CALLHCP0004250,2024-03-18,REP0009,HCP000425,PRD001,1,9
CALLHCP0004251,2024-03-19,REP0029,HCP000425,PRD001,1,9
CALLHCP0004252,2024-03-18,REP0009,HCP000425,PRD001,1,12
CALLHCP0004253,2024-03-13,REP0011,HCP000425,PRD001,1,22
CALLHCP0004254,2024-02-18,REP0001,HCP000425,PRD001,1,13
CALLHCP0006960,2024-02-03,REP0036,HCP000696,PRD001,1,13
CALLHCP0000190,2024-02-14,REP0029,HCP000019,PRD001,1,35
CALLHCP0015430,2024-02-19,REP0036,HCP001543,PRD001,1,9
CALLHCP0015431,2024-01-07,REP0039,HCP001543,PRD001,1,10
CALLHCP0015432,2024-03-10,REP0030,HCP001543,PRD001,1,16
CALLHCP0015433,2024-02-05,REP0000,HCP001543,PRD001,1,13
CALLHCP0006330,2024-03-09,REP0023,HCP000633,PRD001,1,11
CALLHCP0006331,2024-02-25,REP0010,HCP000633,PRD001,1,22
CALLHCP0006332,2024-03-17,REP0010,HCP000633,PRD001,1,21
CALLHCP0006333,2024-01-09,REP0034,HCP000633,PRD001,1,32
CALLHCP0006334,2024-02-25,REP0012,HCP000633,PRD001,1,29
CALLHCP0006335,2024-03-03,REP0002,HCP000633,PRD001,1,21
CALLHCP0006336,2024-01-01,REP0015,HCP000633,PRD001,1,29
CALLHCP0016430,2024-01-01,REP0011,HCP001643,PRD001,1,29
CALLHCP0016431,2024-02-09,REP0032,HCP001643,PRD001,1,23
CALLHCP0016432,2024-03-19,REP0034,HCP001643,PRD001,1,21
CALLHCP0016433,2024-01-03,REP0017,HCP001643,PRD001,1,17
CALLHCP0016434,2024-02-22,REP0039,HCP001643,PRD001,1,18
CALLHCP0016435,2024-01-09,REP0011,HCP001643,PRD001,1,30
CALLHCP0013690,2024-02-29,REP0014,HCP001369,PRD001,1,17
CALLHCP0018110,2024-02-06,REP0013,HCP001811,PRD001,1,37
CALLHCP0018111,2024-03-11,REP0027,HCP001811,PRD001,1,14
CALLHCP0019600,2024-01-21,REP0028,HCP001960,PRD001,1,19
CALLHCP0019601,2024-03-09,REP0017,HCP001960,PRD001,1,5
CALLHCP0019602,2024-03-17,REP0021,HCP001960,PRD001,1,19
CALLHCP0019603,2024-01-16,REP0001,HCP001960,PRD001,1,20
CALLHCP0019910,2024-02-14,REP0036,HCP001991,PRD001,1,16
CALLHCP0019911,2024-02-17,REP0013,HCP001991,PRD001,1,26
CALLHCP0019912,2024-03-06,REP0000,HCP001991,PRD001,1,8
CALLHCP0011230,2024-01-28,REP0005,HCP001123,PRD001,1,36
CALLHCP0011231,2024-03-16,REP0007,HCP001123,PRD001,1,29
CALLHCP0011232,2024-02-18,REP0019,HCP001123,PRD001,1,17
CALLHCP0011233,2024-02-27,REP0033,HCP001123,PRD001,1,17
CALLHCP0011234,2024-02-22,REP0007,HCP001123,PRD001,1,5
CALLHCP0006220,2024-03-08,REP0027,HCP000622,PRD001,1,36
CALLHCP0006221,2024-01-08,REP0004,HCP000622,PRD001,1,29
CALLHCP0006222,2024-01-16,REP0015,HCP000622,PRD001,1,22
CALLHCP0006223,2024-02-17,REP0007,HCP000622,PRD001,1,23
CALLHCP0006224,2024-01-20,REP0034,HCP000622,PRD001,1,22
CALLHCP0006225,2024-02-28,REP0001,HCP000622,PRD001,1,21
CALLHCP0006226,2024-01-31,REP0022,HCP000622,PRD001,1,18
CALLHCP0017920,2024-01-11,REP0010,HCP001792,PRD001,1,12
CALLHCP0017921,2024-02-21,REP0007,HCP001792,PRD001,1,37
CALLHCP0017750,2024-01-24,REP0036,HCP001775,PRD001,1,19
CALLHCP0017751,2024-01-13,REP0026,HCP001775,PRD001,1,13
CALLHCP0017752,2024-02-04,REP0014,HCP001775,PRD001,1,16
CALLHCP0006610,2024-01-03,REP0005,HCP000661,PRD001,1,18
CALLHCP0006611,2024-02-06,REP0039,HCP000661,PRD001,1,23
CALLHCP0006612,2024-01-12,REP0012,HCP000661,PRD001,1,18
CALLHCP0006613,2024-02-04,REP0019,HCP000661,PRD001,1,39
CALLHCP0006614,2024-03-10,REP0034,HCP000661,PRD001,1,33
CALLHCP0006615,2024-02-15,REP0037,HCP000661,PRD001,1,25
CALLHCP0012430,2024-02-27,REP0036,HCP001243,PRD001,1,6
CALLHCP0012431,2024-03-19,REP0031,HCP001243,PRD001,1,38
CALLHCP0012432,2024-02-03,REP0002,HCP001243,PRD001,1,39
CALLHCP0012433,2024-03-17,REP0005,HCP001243,PRD001,1,39
CALLHCP0012434,2024-01-29,REP0032,HCP001243,PRD001,1,13
CALLHCP0011580,2024-01-18,REP0003,HCP001158,PRD001,1,25
CALLHCP0011581,2024-01-10,REP0009,HCP001158,PRD001,1,5
CALLHCP0011582,2024-01-06,REP0025,HCP001158,PRD001,1,13
CALLHCP0011583,2024-01-27,REP0036,HCP001158,PRD001,1,18
CALLHCP0007120,2024-03-21,REP0024,HCP000712,PRD001,1,27
CALLHCP0007121,2024-02-03,REP0022,HCP000712,PRD001,1,22
CALLHCP0007122,2024-02-19,REP0032,HCP000712,PRD001,1,38
CALLHCP0007123,2024-02-03,REP0021,HCP000712,PRD001,1,18
CALLHCP0007124,2024-02-11,REP0016,HCP000712,PRD001,1,38
CALLHCP0007125,2024-02-14,REP0004,HCP000712,PRD001,1,8
CALLHCP0019370,2024-03-15,REP0023,HCP001937,PRD001,1,28
CALLHCP0019371,2024-03-24,REP0022,HCP001937,PRD001,1,11
CALLHCP0019372,2024-02-27,REP0034,HCP001937,PRD001,1,17
CALLHCP0019373,2024-03-15,REP0011,HCP001937,PRD001,1,19
CALLHCP0019374,2024-02-07,REP0012,HCP001937,PRD001,1,11
CALLHCP0019375,2024-01-06,REP0034,HCP001937,PRD001,1,10
CALLHCP0017640,2024-02-13,REP0009,HCP001764,PRD001,1,22
CALLHCP0017641,2024-02-15,REP0028,HCP001764,PRD001,1,27
CALLHCP0017642,2024-01-01,REP0022,HCP001764,PRD001,1,14
CALLHCP0017643,2024-01-22,REP0007,HCP001764,PRD001,1,8
CALLHCP0017644,2024-02-01,REP0001,HCP001764,PRD001,1,9
CALLHCP0017645,2024-01-16,REP0027,HCP001764,PRD001,1,23
CALLHCP0017646,2024-02-06,REP0006,HCP001764,PRD001,1,25
CALLHCP0001410,2024-03-01,REP0018,HCP000141,PRD001,1,19
CALLHCP0001411,2024-01-08,REP0004,HCP000141,PRD001,1,14
CALLHCP0001412,2024-02-02,REP0029,HCP000141,PRD001,1,39
CALLHCP0001413,2024-01-21,REP0037,HCP000141,PRD001,1,5
CALLHCP0016040,2024-03-04,REP0036,HCP001604,PRD001,1,30
CALLHCP0016041,2024-01-08,REP0005,HCP001604,PRD001,1,8
CALLHCP0016042,2024-01-02,REP0033,HCP001604,PRD001,1,31
CALLHCP0016043,2024-02-22,REP0030,HCP001604,PRD001,1,7
CALLHCP0006070,2024-01-19,REP0038,HCP000607,PRD001,1,6
CALLHCP0006071,2024-01-13,REP0021,HCP000607,PRD001,1,8
CALLHCP0006072,2024-03-11,REP0016,HCP000607,PRD001,1,30
CALLHCP0006073,2024-01-03,REP0009,HCP000607,PRD001,1,22
CALLHCP0006074,2024-02-10,REP0010,HCP000607,PRD001,1,9
CALLHCP0012160,2024-03-19,REP0031,HCP001216,PRD001,1,33
CALLHCP0012161,2024-02-17,REP0031,HCP001216,PRD001,1,8
CALLHCP0007890,2024-01-20,REP0003,HCP000789,PRD001,1,32
CALLHCP0007891,2024-01-23,REP0027,HCP000789,PRD001,1,29
CALLHCP0007892,2024-02-16,REP0035,HCP000789,PRD001,1,6
CALLHCP0007893,2024-03-12,REP0028,HCP000789,PRD001,1,31
CALLHCP0007894,2024-02-15,REP0030,HCP000789,PRD001,1,9
CALLHCP0000480,2024-03-06,REP0011,HCP000048,PRD001,1,22
CALLHCP0019090,2024-03-24,REP0026,HCP001909,PRD001,1,15
CALLHCP0019091,2024-02-12,REP0004,HCP001909,PRD001,1,20
CALLHCP0019092,2024-01-08,REP0011,HCP001909,PRD001,1,31
CALLHCP0019093,2024-03-24,REP0021,HCP001909,PRD001,1,24
CALLHCP0019094,2024-02-09,REP0009,HCP001909,PRD001,1,22
CALLHCP0007280,2024-01-04,REP0004,HCP000728,PRD001,1,23
CALLHCP0007281,2024-01-19,REP0001,HCP000728,PRD001,1,37
CALLHCP0007282,2024-02-06,REP0017,HCP000728,PRD001,1,5
CALLHCP0007283,2024-02-14,REP0022,HCP000728,PRD001,1,14
CALLHCP0007284,2024-03-15,REP0030,HCP000728,PRD001,1,23
CALLHCP0003390,2024-01-22,REP0029,HCP000339,PRD001,1,31
CALLHCP0009990,2024-03-05,REP0031,HCP000999,PRD001,1,7
CALLHCP0009991,2024-01-10,REP0015,HCP000999,PRD001,1,33
CALLHCP0009992,2024-02-15,REP0001,HCP000999,PRD001,1,22
CALLHCP0009993,2024-01-05,REP0003,HCP000999,PRD001,1,36
CALLHCP0009994,2024-02-21,REP0015,HCP000999,PRD001,1,39
CALLHCP0008150,2024-02-21,REP0027,HCP000815,PRD001,1,24
CALLHCP0001540,2024-02-12,REP0017,HCP000154,PRD001,1,14
CALLHCP0001541,2024-02-27,REP0028,HCP000154,PRD001,1,36
CALLHCP0001542,2024-03-10,REP0039,HCP000154,PRD001,1,30
CALLHCP0001543,2024-03-21,REP0030,HCP000154,PRD001,1,11
CALLHCP0001544,2024-02-29,REP0011,HCP000154,PRD001,1,17
CALLHCP0003980,2024-01-02,REP0009,HCP000398,PRD001,1,38
CALLHCP0003981,2024-01-22,REP0005,HCP000398,PRD001,1,13
CALLHCP0003982,2024-02-07,REP0017,HCP000398,PRD001,1,31
CALLHCP0016300,2024-02-24,REP0027,HCP001630,PRD001,1,11
CALLHCP0016301,2024-02-21,REP0034,HCP001630,PRD001,1,10
CALLHCP0016302,2024-01-07,REP0017,HCP001630,PRD001,1,34
CALLHCP0016303,2024-01-22,REP0003,HCP001630,PRD001,1,36
CALLHCP0005290,2024-01-19,REP0002,HCP000529,PRD001,1,31
CALLHCP0005291,2024-02-16,REP0007,HCP000529,PRD001,1,37
CALLHCP0005292,2024-01-19,REP0024,HCP000529,PRD001,1,8
CALLHCP0018590,2024-01-22,REP0021,HCP001859,PRD001,1,16
CALLHCP0018591,2024-02-02,REP0007,HCP001859,PRD001,1,25
CALLHCP0018592,2024-01-16,REP0011,HCP001859,PRD001,1,17
CALLHCP0009600,2024-02-03,REP0009,HCP000960,PRD001,1,28
CALLHCP0009601,2024-01-01,REP0033,HCP000960,PRD001,1,31
CALLHCP0009602,2024-01-16,REP0026,HCP000960,PRD001,1,26
CALLHCP0009603,2024-03-12,REP0033,HCP000960,PRD001,1,9
CALLHCP0004660,2024-01-02,REP0037,HCP000466,PRD001,1,27
CALLHCP0004661,2024-01-03,REP0030,HCP000466,PRD001,1,39
CALLHCP0004662,2024-03-16,REP0004,HCP000466,PRD001,1,24
